Presynaptic Neuron Type,Postsynaptic Neuron Type,gsyn_max,tau_d,tau_r,tau_f,Uinc
 CA1 Quadrilaminar,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific LM-R,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific LMR-O,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 LMR Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Neurogliaform,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Neurogliaform Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Recurrent O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Recurrent O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific O-R,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 O-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Oriens-Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Oriens-QuadA Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 O-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Perforant Path-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific R-O,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 R-Receiving Apical-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 R-RO,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 R-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Radiatum,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 RP-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Schaffer Collateral-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 SO-SO,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 SO-SO Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Quadrilaminar,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Horizontal Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Back-Projection,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Horizontal Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Horizontal Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Recurrent O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Recurrent O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Interneuron Specific O-R,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 O-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Oriens-Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Oriens-QuadA Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 O-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 SO-SO,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 SO-SO Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific R-O,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Cajal-Retzius,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Local-Projecting Cajal-Retzius,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Radiatum Giant,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 R-P Basket,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Vertical Basket,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific LM-R,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 LMR,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific LMR-O,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 LMR Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Neurogliaform,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Neurogliaform Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Perforant Path-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific R-O,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 R-Receiving Apical-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 R-RO,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 R-RP,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Radiatum,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 RP-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Schaffer Collateral-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 R-Receiving Apical-Targeting,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Radiatum Giant,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 R-P Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Vertical Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific LMR-O,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 LMR Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Perforant Path-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific R-O,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 R-Receiving Apical-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 R-RO,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 R-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 RP-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Schaffer Collateral-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Radiatum,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Horizontal Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Back-Projection,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Horizontal Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Horizontal Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Recurrent O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Recurrent O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Interneuron Specific O-R,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 O-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Oriens-Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Oriens-QuadA Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 O-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 SO-SO,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 SO-SO Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Interneuron Specific RO-O,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA2 Wide-Arbor Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Radiatum Giant,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Horizontal Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Back-Projection,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Horizontal Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 R-P Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Vertical Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Horizontal Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific LMR-O,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific LMR-R,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 LMR Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Recurrent O-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Recurrent O-LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific O-R,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 O-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Oriens-Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Oriens-QuadA Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 O-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Perforant Path-Associated,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific R-O,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 R-Receiving Apical-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 R-RO,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 R-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Radiatum,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 RP-RPO,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 SO-SO,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 SO-SO Projecting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Associated,CA1 Trilaminar,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 R-P Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Vertical Basket,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 LMR,1.58,6.12,556.15,28.22,0.2
 CA1 Schaffer Collateral-Receiving R-Targeting,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
